ParentLocationCode,SpatialDim,Dim1,Value,NumericValue,Date,IndicatorCode
,EMR,SEX_MLE,61 744 000 [55 047 000-69 453 000],61744000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
EUR,FIN,SEX_FMLE,585 000,585000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AFR,NGA,SEX_BTSX,4 896 000,4896000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
EUR,BIH,SEX_FMLE,583 000,583000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
WPR,MNG,SEX_BTSX,581 000,581000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AFR,ZMB,SEX_MLE,1 368 000,1368000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
SEAR,PRK,SEX_MLE,3 530 000,3530000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AFR,ZAF,SEX_FMLE,2 070 000,2070000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
SEAR,MDV,SEX_MLE,78 000,78000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AMR,PRY,SEX_BTSX,939 000,939000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
SEAR,LKA,SEX_MLE,3 408 000,3408000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AMR,USA,SEX_MLE,51 677 000,51677000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
EUR,MNE,SEX_FMLE,92 000,92000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
,AMR,SEX_MLE,109 041 000 [95 268 000-125 528 000],109041000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
EUR,DEU,SEX_FMLE,6 359 000,6359000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AFR,ETH,SEX_FMLE,682 000,682000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
,EUR,SEX_FMLE,62 551 000 [57 852 000-67 680 000],62551000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
EUR,BEL,SEX_BTSX,2 382 000,2382000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AFR,ZMB,SEX_MLE,1 328 000,1328000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
EMR,QAT,SEX_BTSX,90 000,90000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
EMR,IRQ,SEX_FMLE,296 000,296000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
WPR,TON,SEX_FMLE,6000,6000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AMR,USA,SEX_FMLE,26 213 000,26213000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
WPR,BRN,SEX_BTSX,48 000,48000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
EUR,GRC,SEX_FMLE,1 526 000,1526000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AFR,BFA,SEX_FMLE,563 000,563000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AFR,TCD,SEX_FMLE,57 000,57000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
WPR,MHL,SEX_MLE,8000,8000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AMR,COL,SEX_BTSX,3 545 000,3545000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AFR,LSO,SEX_MLE,245 000,245000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AMR,HND,SEX_BTSX,890 000,890000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AFR,LBR,SEX_FMLE,25 000,25000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
EMR,TUN,SEX_MLE,2 099 000,2099000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
SEAR,MMR,SEX_BTSX,18 756 000,18756000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
,EUR,SEX_BTSX,183 598 000 [170 711 000-197 540 000],183598000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
WPR,COK,SEX_BTSX,4000,4000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AMR,HND,SEX_BTSX,734 000,734000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
EMR,EGY,SEX_BTSX,8 646 000,8646000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
EUR,SRB,SEX_FMLE,1 062 000,1062000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AFR,MRT,SEX_MLE,221 000,221000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
AMR,HND,SEX_BTSX,693 000,693000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
EUR,MKD,SEX_BTSX,635 000,635000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
EUR,CHE,SEX_MLE,854 000,854000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
WPR,KIR,SEX_FMLE,12 000,12000.0,2026-01-15T19:27:58.963+01:00,M_Est_tob_curr_users
