ParentLocationCode,SpatialDim,Dim1,Value,NumericValue,Date,IndicatorCode
WPR,SGP,SEX_MLE,0.9 [0.9-1.0],0.9,2021-06-21T18:40:45+02:00,NCD_CHOL_MEANHDL_A
EMR,SDN,SEX_MLE,1.0 [0.7-1.2],1.0,2021-06-21T18:40:53+02:00,NCD_CHOL_MEANHDL_A
AMR,PRY,SEX_BTSX,1.2 [1.0-1.3],1.2,2021-06-21T19:09:39+02:00,NCD_CHOL_MEANHDL_A
EMR,IRN,SEX_MLE,1.1 [1.0-1.1],1.1,2021-06-21T18:39:41+02:00,NCD_CHOL_MEANHDL_A
AMR,LCA,SEX_BTSX,1.2 [1.1-1.4],1.2,2021-06-21T19:07:18+02:00,NCD_CHOL_MEANHDL_A
AFR,NGA,SEX_BTSX,1.0 [0.9-1.2],1.0,2021-06-21T19:08:25+02:00,NCD_CHOL_MEANHDL_A
AMR,SLV,SEX_BTSX,1.0 [0.9-1.1],1.0,2021-06-21T19:08:10+02:00,NCD_CHOL_MEANHDL_A
EUR,DEU,SEX_MLE,1.3 [1.3-1.4],1.3,2021-06-21T18:39:28+02:00,NCD_CHOL_MEANHDL_A
WPR,SGP,SEX_FMLE,1.1 [1.0-1.2],1.1,2021-06-21T19:00:36+02:00,NCD_CHOL_MEANHDL_A
AFR,GIN,SEX_BTSX,1.1 [0.9-1.2],1.1,2021-06-21T19:07:38+02:00,NCD_CHOL_MEANHDL_A
AFR,NGA,SEX_FMLE,1.1 [0.8-1.3],1.1,2021-06-21T19:00:10+02:00,NCD_CHOL_MEANHDL_A
AMR,URY,SEX_MLE,1.1 [1.0-1.3],1.1,2021-06-21T18:41:14+02:00,NCD_CHOL_MEANHDL_A
AFR,BWA,SEX_MLE,1.2 [1.1-1.4],1.2,2021-06-21T18:38:51+02:00,NCD_CHOL_MEANHDL_A
