ParentLocationCode,SpatialDim,Dim1,Value,NumericValue,Date,IndicatorCode
EUR,CHE,SEX_BTSX,Data not available,,2023-12-07T16:49:34+01:00,Adult_curr_tob_use
SEAR,IND,SEX_MLE,38,38.0,2023-12-07T16:48:59+01:00,Adult_curr_tob_use
EUR,ROU,SEX_BTSX,Data not available,,2023-12-07T16:49:33+01:00,Adult_curr_tob_use
EMR,YEM,SEX_FMLE,7.4,7.4,2023-12-07T16:49:03+01:00,Adult_curr_tob_use
EUR,DEU,SEX_MLE,Data not available,,2023-12-07T16:49:36+01:00,Adult_curr_tob_use
SEAR,TLS,SEX_BTSX,Data not available,,2023-12-07T16:49:33+01:00,Adult_curr_tob_use
EUR,GBR,SEX_BTSX,Data not available,,2023-12-07T16:49:35+01:00,Adult_curr_tob_use
WPR,MNG,SEX_MLE,44.7,44.7,2023-12-07T16:49:03+01:00,Adult_curr_tob_use
EUR,MDA,SEX_MLE,49,49.0,2023-12-07T16:48:59+01:00,Adult_curr_tob_use
AFR,TZA,SEX_MLE,14.6,14.6,2023-12-07T16:49:02+01:00,Adult_curr_tob_use
EUR,ESP,SEX_MLE,Data not available,,2023-12-07T16:49:34+01:00,Adult_curr_tob_use
EUR,UKR,SEX_FMLE,Data not available,,2023-12-07T16:49:33+01:00,Adult_curr_tob_use
AMR,TTO,SEX_BTSX,21.2,21.2,2023-12-07T16:49:01+01:00,Adult_curr_tob_use
EUR,ESP,SEX_BTSX,Data not available,,2023-12-07T16:49:34+01:00,Adult_curr_tob_use
AMR,BLZ,SEX_MLE,16.4,16.4,2023-12-07T16:49:04+01:00,Adult_curr_tob_use
AMR,CHL,SEX_MLE,Data not available,,2023-12-07T16:49:35+01:00,Adult_curr_tob_use
EMR,EGY,SEX_FMLE,0.5,0.5,2023-12-07T16:49:04+01:00,Adult_curr_tob_use
EUR,MKD,SEX_BTSX,Data not available,,2023-12-07T16:49:35+01:00,Adult_curr_tob_use
AMR,DMA,SEX_BTSX,10.4,10.4,2023-12-07T16:49:01+01:00,Adult_curr_tob_use
EUR,UZB,SEX_MLE,32.9,32.9,2023-12-07T16:49:02+01:00,Adult_curr_tob_use
AMR,JAM,SEX_MLE,Data not available,,2023-12-07T16:49:35+01:00,Adult_curr_tob_use
SEAR,LKA,SEX_FMLE,4.9,4.9,2023-12-07T16:48:59+01:00,Adult_curr_tob_use
WPR,COK,SEX_FMLE,Data not available,,2023-12-07T16:49:38+01:00,Adult_curr_tob_use
WPR,AUS,SEX_BTSX,Data not available,,2023-12-07T16:49:34+01:00,Adult_curr_tob_use
AFR,GNQ,SEX_BTSX,Data not available,,2023-12-07T16:49:36+01:00,Adult_curr_tob_use
AFR,MUS,SEX_FMLE,Data not available,,2023-12-07T16:49:33+01:00,Adult_curr_tob_use
AMR,GTM,SEX_MLE,21.6,21.6,2023-12-07T16:49:01+01:00,Adult_curr_tob_use
AFR,TCD,SEX_MLE,13.4,13.4,2023-12-07T16:48:59+01:00,Adult_curr_tob_use
AFR,MRT,SEX_MLE,16.2,16.2,2023-12-07T16:49:04+01:00,Adult_curr_tob_use
WPR,PLW,SEX_BTSX,Data not available,,2023-12-07T16:49:34+01:00,Adult_curr_tob_use
SEAR,PRK,SEX_MLE,46.1,46.1,2023-12-07T16:49:02+01:00,Adult_curr_tob_use
EUR,ARM,SEX_BTSX,28,28.0,2023-12-07T16:49:05+01:00,Adult_curr_tob_use
AMR,NIC,SEX_MLE,Data not available,,2023-12-07T16:49:36+01:00,Adult_curr_tob_use
EMR,AFG,SEX_FMLE,5.9,5.9,2023-12-07T16:48:59+01:00,Adult_curr_tob_use
AMR,URY,SEX_BTSX,Data not available,,2023-12-07T16:49:34+01:00,Adult_curr_tob_use
EUR,BIH,SEX_MLE,39.9,39.9,2023-12-07T16:49:04+01:00,Adult_curr_tob_use
AMR,LCA,SEX_BTSX,13,13.0,2023-12-07T16:49:01+01:00,Adult_curr_tob_use
SEAR,IND,SEX_BTSX,Data not available,,2023-12-07T16:49:33+01:00,Adult_curr_tob_use
AMR,COL,SEX_FMLE,Data not available,,2023-12-07T16:49:35+01:00,Adult_curr_tob_use
AMR,SUR,SEX_MLE,Data not available,,2023-12-07T16:49:34+01:00,Adult_curr_tob_use
