ParentLocationCode,SpatialDim,Dim1,Value,NumericValue,Date,IndicatorCode
EUR,UZB,SEX_MLE,2 373 000,2373000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
AFR,SWZ,SEX_FMLE,7000,7000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
WPR,MHL,SEX_MLE,5000,5000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EUR,FIN,SEX_FMLE,292 000,292000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
WPR,IDN,SEX_MLE,61 615 000,61615000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
WPR,SGP,SEX_FMLE,87 000,87000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
AMR,LCA,SEX_MLE,17 000,17000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
AFR,MDG,SEX_FMLE,103 000,103000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EUR,SVN,SEX_BTSX,345 000,345000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
WPR,TUV,SEX_MLE,2000,2000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
AFR,MOZ,SEX_MLE,1 158 000,1158000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EMR,TUN,SEX_MLE,1 873 000,1873000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
AFR,MOZ,SEX_MLE,1 208 000,1208000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
AFR,MRT,SEX_MLE,235 000,235000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
AFR,MDG,SEX_BTSX,2 813 000,2813000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
WPR,PNG,SEX_MLE,1 861 000,1861000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
WPR,VUT,SEX_FMLE,4000,4000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EUR,ROU,SEX_FMLE,2 229 000,2229000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
SEAR,NPL,SEX_FMLE,547 000,547000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EUR,UZB,SEX_MLE,2 370 000,2370000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
WPR,VNM,SEX_BTSX,15 597 000,15597000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EUR,IRL,SEX_FMLE,385 000,385000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
WPR,SLB,SEX_MLE,149 000,149000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
AMR,PER,SEX_MLE,4 513 000,4513000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
AMR,GUY,SEX_FMLE,5000,5000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
AFR,ZAF,SEX_MLE,7 052 000,7052000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
SEAR,MDV,SEX_MLE,78 000,78000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
AMR,BRA,SEX_FMLE,7 310 000,7310000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
,AFR,SEX_FMLE,5 406 000 [4 751 000-6 562 000],5406000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EMR,EGY,SEX_BTSX,8 646 000,8646000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EUR,BEL,SEX_BTSX,2 120 000,2120000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
WPR,AUS,SEX_BTSX,2 513 000,2513000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
AMR,BHS,SEX_FMLE,4000,4000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EUR,FRA,SEX_FMLE,7 316 000,7316000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
SEAR,MDV,SEX_MLE,58 000,58000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
AFR,ZWE,SEX_MLE,747 000,747000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EUR,ISL,SEX_FMLE,26 000,26000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
AFR,SWZ,SEX_MLE,63 000,63000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
SEAR,MDV,SEX_BTSX,74 000,74000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EUR,TKM,SEX_FMLE,9000,9000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
WPR,COK,SEX_MLE,2000,2000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EMR,LBN,SEX_MLE,988 000,988000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
AFR,DZA,SEX_MLE,5 358 000,5358000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EMR,AFG,SEX_BTSX,2 068 000,2068000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
AMR,URY,SEX_FMLE,226 000,226000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
SEAR,TLS,SEX_MLE,346 000,346000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
AFR,BDI,SEX_BTSX,544 000,544000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EUR,IRL,SEX_MLE,515 000,515000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
EUR,TKM,SEX_BTSX,234 000,234000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
WPR,JPN,SEX_FMLE,7 246 000,7246000.0,2026-01-15T19:27:58.963+01:00,M_Est_smk_curr_users
