ParentLocationCode,SpatialDim,Dim1,Value,NumericValue,Date,IndicatorCode
AMR,BHS,SEX_MLE,4.8 [4.3-5.2],4.8,2021-06-21T18:26:13+02:00,NCD_CHOL_MEANTOTALCHOL_A
EUR,SRB,SEX_BTSX,5.2 [5.0-5.4],5.2,2021-06-21T19:03:42+02:00,NCD_CHOL_MEANTOTALCHOL_A
EMR,QAT,SEX_FMLE,5.0 [4.4-5.6],5.0,2021-06-21T18:48:43+02:00,NCD_CHOL_MEANTOTALCHOL_A
AFR,SLE,SEX_MLE,3.8 [3.3-4.3],3.8,2021-06-21T18:28:44+02:00,NCD_CHOL_MEANTOTALCHOL_A
EUR,IRL,SEX_BTSX,4.9 [4.8-5.1],4.9,2021-06-21T19:03:28+02:00,NCD_CHOL_MEANTOTALCHOL_A
EUR,BLR,SEX_MLE,5.1 [4.7-5.6],5.1,2021-06-21T18:26:18+02:00,NCD_CHOL_MEANTOTALCHOL_A
EUR,BIH,SEX_BTSX,4.7 [4.5-4.9],4.7,2021-06-21T19:03:52+02:00,NCD_CHOL_MEANTOTALCHOL_A
EMR,KWT,SEX_FMLE,5.0 [4.7-5.2],5.0,2021-06-21T18:47:51+02:00,NCD_CHOL_MEANTOTALCHOL_A
AFR,BDI,SEX_FMLE,4.0 [3.5-4.4],4.0,2021-06-21T18:45:23+02:00,NCD_CHOL_MEANTOTALCHOL_A
WPR,SGP,SEX_MLE,5.1 [4.9-5.3],5.1,2021-06-21T18:28:45+02:00,NCD_CHOL_MEANTOTALCHOL_A
EUR,MNE,SEX_MLE,5.3 [4.7-5.9],5.3,2021-06-21T18:28:03+02:00,NCD_CHOL_MEANTOTALCHOL_A
AFR,TCD,SEX_MLE,3.7 [3.2-4.2],3.7,2021-06-21T18:26:39+02:00,NCD_CHOL_MEANTOTALCHOL_A
EUR,GBR,SEX_FMLE,5.4 [5.3-5.5],5.4,2021-06-21T18:49:39+02:00,NCD_CHOL_MEANTOTALCHOL_A
EMR,EGY,SEX_MLE,4.4 [4.2-4.6],4.4,2021-06-21T18:27:01+02:00,NCD_CHOL_MEANTOTALCHOL_A
AFR,GAB,SEX_FMLE,4.4 [3.8-4.9],4.4,2021-06-21T18:47:19+02:00,NCD_CHOL_MEANTOTALCHOL_A
AMR,CUB,SEX_BTSX,4.7 [4.4-5.1],4.7,2021-06-21T19:01:37+02:00,NCD_CHOL_MEANTOTALCHOL_A
SEAR,MMR,SEX_MLE,4.4 [4.0-4.7],4.4,2021-06-21T18:28:07+02:00,NCD_CHOL_MEANTOTALCHOL_A
EUR,LTU,SEX_BTSX,5.9 [5.7-6.1],5.9,2021-06-21T19:01:29+02:00,NCD_CHOL_MEANTOTALCHOL_A
AFR,ETH,SEX_BTSX,3.8 [3.4-4.2],3.8,2021-06-21T19:01:37+02:00,NCD_CHOL_MEANTOTALCHOL_A
EUR,SRB,SEX_BTSX,5.4 [5.1-5.8],5.4,2021-06-21T19:01:15+02:00,NCD_CHOL_MEANTOTALCHOL_A
,WPR,SEX_FMLE,4.7 [4.4-5.0],4.7,2021-06-21T17:35:50+02:00,NCD_CHOL_MEANTOTALCHOL_A
SEAR,TLS,SEX_MLE,4.0 [3.6-4.5],4.0,2021-06-21T18:29:10+02:00,NCD_CHOL_MEANTOTALCHOL_A
EMR,KWT,SEX_MLE,5.1 [4.8-5.4],5.1,2021-06-21T18:27:39+02:00,NCD_CHOL_MEANTOTALCHOL_A
EUR,UKR,SEX_FMLE,5.3 [4.9-5.8],5.3,2021-06-21T18:49:38+02:00,NCD_CHOL_MEANTOTALCHOL_A
EUR,TUR,SEX_FMLE,4.5 [4.0-5.0],4.5,2021-06-21T18:49:34+02:00,NCD_CHOL_MEANTOTALCHOL_A
EUR,CYP,SEX_BTSX,4.9 [4.4-5.3],4.9,2021-06-21T19:04:06+02:00,NCD_CHOL_MEANTOTALCHOL_A
AMR,PAN,SEX_FMLE,4.8 [4.4-5.2],4.8,2021-06-21T18:48:37+02:00,NCD_CHOL_MEANTOTALCHOL_A
AFR,LBR,SEX_BTSX,4.0 [3.7-4.3],4.0,2021-06-21T19:03:29+02:00,NCD_CHOL_MEANTOTALCHOL_A
AFR,GIN,SEX_BTSX,4.0 [3.8-4.2],4.0,2021-06-21T19:03:32+02:00,NCD_CHOL_MEANTOTALCHOL_A
,AMR,SEX_MLE,5.0 [4.9-5.1],5.0,2021-06-21T17:36:35+02:00,NCD_CHOL_MEANTOTALCHOL_A
EMR,IRN,SEX_MLE,4.9 [4.7-5.0],4.9,2021-06-21T18:27:27+02:00,NCD_CHOL_MEANTOTALCHOL_A
EUR,CZE,SEX_MLE,5.7 [5.5-5.9],5.7,2021-06-21T18:26:53+02:00,NCD_CHOL_MEANTOTALCHOL_A
EUR,ISL,SEX_FMLE,5.5 [5.4-5.7],5.5,2021-06-21T18:47:36+02:00,NCD_CHOL_MEANTOTALCHOL_A
,EUR,SEX_BTSX,5.5 [5.4-5.5],5.5,2021-06-21T17:36:20+02:00,NCD_CHOL_MEANTOTALCHOL_A
AFR,COM,SEX_BTSX,4.0 [3.7-4.3],4.0,2021-06-21T19:02:38+02:00,NCD_CHOL_MEANTOTALCHOL_A
WPR,COK,SEX_BTSX,4.9 [4.6-5.2],4.9,2021-06-21T19:02:57+02:00,NCD_CHOL_MEANTOTALCHOL_A
AMR,HTI,SEX_MLE,4.5 [3.9-5.0],4.5,2021-06-21T18:27:22+02:00,NCD_CHOL_MEANTOTALCHOL_A
WPR,JPN,SEX_BTSX,4.9 [4.9-5.0],4.9,2021-06-21T19:02:02+02:00,NCD_CHOL_MEANTOTALCHOL_A
AMR,GUY,SEX_BTSX,4.6 [4.3-4.9],4.6,2021-06-21T19:01:47+02:00,NCD_CHOL_MEANTOTALCHOL_A
AFR,STP,SEX_MLE,3.8 [3.5-4.2],3.8,2021-06-21T18:28:39+02:00,NCD_CHOL_MEANTOTALCHOL_A
WPR,NRU,SEX_BTSX,5.1 [4.9-5.3],5.1,2021-06-21T19:02:26+02:00,NCD_CHOL_MEANTOTALCHOL_A
EUR,ISL,SEX_MLE,5.4 [5.2-5.6],5.4,2021-06-21T18:27:25+02:00,NCD_CHOL_MEANTOTALCHOL_A
SEAR,TLS,SEX_BTSX,4.2 [3.9-4.5],4.2,2021-06-21T19:02:51+02:00,NCD_CHOL_MEANTOTALCHOL_A
WPR,FSM,SEX_BTSX,4.6 [4.4-4.9],4.6,2021-06-21T19:01:39+02:00,NCD_CHOL_MEANTOTALCHOL_A
AMR,USA,SEX_MLE,5.3 [5.1-5.5],5.3,2021-06-21T18:29:24+02:00,NCD_CHOL_MEANTOTALCHOL_A
AFR,MOZ,SEX_BTSX,3.9 [3.5-4.3],3.9,2021-06-21T19:01:24+02:00,NCD_CHOL_MEANTOTALCHOL_A
WPR,PHL,SEX_FMLE,5.0 [4.7-5.3],5.0,2021-06-21T18:48:41+02:00,NCD_CHOL_MEANTOTALCHOL_A
AFR,GNB,SEX_FMLE,4.0 [3.5-4.4],4.0,2021-06-21T18:47:31+02:00,NCD_CHOL_MEANTOTALCHOL_A
AMR,COL,SEX_MLE,4.6 [4.3-5.0],4.6,2021-06-21T18:26:43+02:00,NCD_CHOL_MEANTOTALCHOL_A
WPR,MNG,SEX_BTSX,4.8 [4.3-5.2],4.8,2021-06-21T19:01:24+02:00,NCD_CHOL_MEANTOTALCHOL_A
EUR,GRC,SEX_MLE,5.1 [4.8-5.4],5.1,2021-06-21T18:27:16+02:00,NCD_CHOL_MEANTOTALCHOL_A
AFR,ZAF,SEX_FMLE,4.5 [4.2-4.9],4.5,2021-06-21T18:49:01+02:00,NCD_CHOL_MEANTOTALCHOL_A
EUR,FIN,SEX_MLE,5.2 [5.1-5.3],5.2,2021-06-21T18:27:09+02:00,NCD_CHOL_MEANTOTALCHOL_A
EUR,DEU,SEX_FMLE,6.0 [5.7-6.2],6.0,2021-06-21T18:47:22+02:00,NCD_CHOL_MEANTOTALCHOL_A
,WB_HI,SEX_BTSX,5.5 [5.4-5.6],5.5,2021-06-21T18:18:00+02:00,NCD_CHOL_MEANTOTALCHOL_A
AMR,BLZ,SEX_MLE,4.4 [4.0-4.7],4.4,2021-06-21T18:26:21+02:00,NCD_CHOL_MEANTOTALCHOL_A
EUR,AUT,SEX_MLE,5.9 [5.6-6.3],5.9,2021-06-21T18:26:10+02:00,NCD_CHOL_MEANTOTALCHOL_A
WPR,TON,SEX_FMLE,4.7 [4.4-4.9],4.7,2021-06-21T18:49:31+02:00,NCD_CHOL_MEANTOTALCHOL_A
AFR,TZA,SEX_FMLE,4.1 [3.9-4.4],4.1,2021-06-21T18:49:11+02:00,NCD_CHOL_MEANTOTALCHOL_A
AFR,GNB,SEX_BTSX,3.9 [3.5-4.2],3.9,2021-06-21T19:01:47+02:00,NCD_CHOL_MEANTOTALCHOL_A
WPR,VUT,SEX_BTSX,4.6 [4.2-5.0],4.6,2021-06-21T19:01:26+02:00,NCD_CHOL_MEANTOTALCHOL_A
WPR,KOR,SEX_FMLE,4.8 [4.7-4.9],4.8,2021-06-21T18:49:02+02:00,NCD_CHOL_MEANTOTALCHOL_A
EUR,CZE,SEX_MLE,5.0 [4.8-5.3],5.0,2021-06-21T18:26:53+02:00,NCD_CHOL_MEANTOTALCHOL_A
AFR,AGO,SEX_MLE,4.0 [3.5-4.6],4.0,2021-06-21T18:26:05+02:00,NCD_CHOL_MEANTOTALCHOL_A
AFR,MDG,SEX_FMLE,4.0 [3.5-4.5],4.0,2021-06-21T18:48:02+02:00,NCD_CHOL_MEANTOTALCHOL_A
EUR,AND,SEX_FMLE,5.0 [4.5-5.6],5.0,2021-06-21T18:44:59+02:00,NCD_CHOL_MEANTOTALCHOL_A
WPR,SGP,SEX_FMLE,5.0 [4.8-5.2],5.0,2021-06-21T18:48:56+02:00,NCD_CHOL_MEANTOTALCHOL_A
WPR,LAO,SEX_BTSX,4.1 [3.8-4.4],4.1,2021-06-21T19:01:57+02:00,NCD_CHOL_MEANTOTALCHOL_A
AMR,ATG,SEX_FMLE,4.6 [4.1-5.0],4.6,2021-06-21T18:45:01+02:00,NCD_CHOL_MEANTOTALCHOL_A
EUR,HUN,SEX_MLE,5.5 [5.3-5.8],5.5,2021-06-21T18:27:23+02:00,NCD_CHOL_MEANTOTALCHOL_A
AFR,BWA,SEX_MLE,4.0 [3.6-4.5],4.0,2021-06-21T18:26:26+02:00,NCD_CHOL_MEANTOTALCHOL_A
SEAR,BTN,SEX_MLE,4.2 [3.7-4.7],4.2,2021-06-21T18:26:23+02:00,NCD_CHOL_MEANTOTALCHOL_A
AMR,PER,SEX_FMLE,4.7 [4.3-5.2],4.7,2021-06-21T18:48:39+02:00,NCD_CHOL_MEANTOTALCHOL_A
AFR,CPV,SEX_BTSX,4.0 [3.7-4.3],4.0,2021-06-21T19:02:20+02:00,NCD_CHOL_MEANTOTALCHOL_A
EUR,NLD,SEX_MLE,4.9 [4.7-5.0],4.9,2021-06-21T18:28:11+02:00,NCD_CHOL_MEANTOTALCHOL_A
EUR,HUN,SEX_BTSX,5.4 [5.1-5.6],5.4,2021-06-21T19:02:49+02:00,NCD_CHOL_MEANTOTALCHOL_A
AMR,HTI,SEX_MLE,4.3 [3.7-4.9],4.3,2021-06-21T18:27:21+02:00,NCD_CHOL_MEANTOTALCHOL_A
EMR,AFG,SEX_MLE,4.2 [3.8-4.6],4.2,2021-06-21T18:26:02+02:00,NCD_CHOL_MEANTOTALCHOL_A
AFR,ERI,SEX_BTSX,4.1 [3.9-4.3],4.1,2021-06-21T19:03:23+02:00,NCD_CHOL_MEANTOTALCHOL_A
EUR,SVN,SEX_MLE,5.4 [4.9-5.8],5.4,2021-06-21T18:28:49+02:00,NCD_CHOL_MEANTOTALCHOL_A
AFR,DZA,SEX_BTSX,4.5 [4.3-4.6],4.5,2021-06-21T19:03:10+02:00,NCD_CHOL_MEANTOTALCHOL_A
AFR,MRT,SEX_MLE,4.0 [3.7-4.4],4.0,2021-06-21T18:27:57+02:00,NCD_CHOL_MEANTOTALCHOL_A
AFR,SLE,SEX_BTSX,3.9 [3.6-4.3],3.9,2021-06-21T19:02:23+02:00,NCD_CHOL_MEANTOTALCHOL_A
WPR,KOR,SEX_MLE,4.8 [4.6-5.0],4.8,2021-06-21T18:28:53+02:00,NCD_CHOL_MEANTOTALCHOL_A
EUR,ESP,SEX_MLE,4.8 [4.6-5.0],4.8,2021-06-21T18:28:55+02:00,NCD_CHOL_MEANTOTALCHOL_A
EUR,CYP,SEX_FMLE,5.0 [4.4-5.5],5.0,2021-06-21T18:46:37+02:00,NCD_CHOL_MEANTOTALCHOL_A
EUR,ROU,SEX_FMLE,5.3 [5.1-5.6],5.3,2021-06-21T18:48:44+02:00,NCD_CHOL_MEANTOTALCHOL_A
AMR,BOL,SEX_FMLE,4.5 [4.0-5.1],4.5,2021-06-21T18:45:15+02:00,NCD_CHOL_MEANTOTALCHOL_A
AMR,TTO,SEX_FMLE,4.7 [4.1-5.3],4.7,2021-06-21T18:49:33+02:00,NCD_CHOL_MEANTOTALCHOL_A
AMR,SUR,SEX_MLE,4.4 [4.1-4.8],4.4,2021-06-21T18:28:58+02:00,NCD_CHOL_MEANTOTALCHOL_A
EUR,HRV,SEX_FMLE,5.3 [5.0-5.5],5.3,2021-06-21T18:46:09+02:00,NCD_CHOL_MEANTOTALCHOL_A
AFR,ZMB,SEX_BTSX,4.0 [3.8-4.2],4.0,2021-06-21T19:03:52+02:00,NCD_CHOL_MEANTOTALCHOL_A
,WPR,SEX_MLE,4.3 [4.2-4.5],4.3,2021-06-21T17:36:34+02:00,NCD_CHOL_MEANTOTALCHOL_A
AMR,ARG,SEX_FMLE,5.0 [4.6-5.3],5.0,2021-06-21T18:45:02+02:00,NCD_CHOL_MEANTOTALCHOL_A
AFR,AGO,SEX_FMLE,4.0 [3.3-4.7],4.0,2021-06-21T18:44:59+02:00,NCD_CHOL_MEANTOTALCHOL_A
AFR,ZAF,SEX_BTSX,4.5 [4.1-4.8],4.5,2021-06-21T19:01:25+02:00,NCD_CHOL_MEANTOTALCHOL_A
EUR,PRT,SEX_BTSX,5.5 [5.1-5.9],5.5,2021-06-21T19:01:15+02:00,NCD_CHOL_MEANTOTALCHOL_A
AFR,LBR,SEX_BTSX,4.0 [3.7-4.4],4.0,2021-06-21T19:02:44+02:00,NCD_CHOL_MEANTOTALCHOL_A
EUR,POL,SEX_BTSX,5.2 [5.1-5.3],5.2,2021-06-21T19:03:08+02:00,NCD_CHOL_MEANTOTALCHOL_A
AMR,BHS,SEX_MLE,4.8 [4.3-5.3],4.8,2021-06-21T18:26:13+02:00,NCD_CHOL_MEANTOTALCHOL_A
EUR,ISR,SEX_BTSX,5.4 [5.3-5.6],5.4,2021-06-21T19:02:17+02:00,NCD_CHOL_MEANTOTALCHOL_A
WPR,SLB,SEX_MLE,4.3 [4.1-4.6],4.3,2021-06-21T18:28:50+02:00,NCD_CHOL_MEANTOTALCHOL_A
,SEAR,SEX_MLE,4.3 [4.2-4.5],4.3,2021-06-21T17:36:46+02:00,NCD_CHOL_MEANTOTALCHOL_A
WPR,LAO,SEX_BTSX,4.4 [4.2-4.6],4.4,2021-06-21T19:03:37+02:00,NCD_CHOL_MEANTOTALCHOL_A
AFR,BWA,SEX_BTSX,4.1 [3.8-4.3],4.1,2021-06-21T19:03:52+02:00,NCD_CHOL_MEANTOTALCHOL_A
AFR,MWI,SEX_BTSX,3.6 [3.3-3.9],3.6,2021-06-21T19:02:22+02:00,NCD_CHOL_MEANTOTALCHOL_A
WPR,KIR,SEX_BTSX,4.4 [4.2-4.7],4.4,2021-06-21T19:02:39+02:00,NCD_CHOL_MEANTOTALCHOL_A
WPR,KHM,SEX_MLE,4.0 [3.5-4.5],4.0,2021-06-21T18:26:34+02:00,NCD_CHOL_MEANTOTALCHOL_A
AFR,CPV,SEX_FMLE,4.2 [3.8-4.5],4.2,2021-06-21T18:45:24+02:00,NCD_CHOL_MEANTOTALCHOL_A
EUR,SVK,SEX_MLE,5.0 [4.7-5.3],5.0,2021-06-21T18:28:48+02:00,NCD_CHOL_MEANTOTALCHOL_A
AMR,USA,SEX_BTSX,5.4 [5.2-5.5],5.4,2021-06-21T19:01:21+02:00,NCD_CHOL_MEANTOTALCHOL_A
AFR,ERI,SEX_FMLE,4.0 [3.6-4.4],4.0,2021-06-21T18:46:47+02:00,NCD_CHOL_MEANTOTALCHOL_A
AFR,UGA,SEX_BTSX,3.9 [3.7-4.1],3.9,2021-06-21T19:03:18+02:00,NCD_CHOL_MEANTOTALCHOL_A
EUR,LUX,SEX_BTSX,5.6 [5.4-5.9],5.6,2021-06-21T19:02:17+02:00,NCD_CHOL_MEANTOTALCHOL_A
EUR,PRT,SEX_BTSX,5.1 [4.9-5.3],5.1,2021-06-21T19:03:29+02:00,NCD_CHOL_MEANTOTALCHOL_A
AFR,COM,SEX_FMLE,4.1 [3.7-4.5],4.1,2021-06-21T18:46:04+02:00,NCD_CHOL_MEANTOTALCHOL_A
AMR,CAN,SEX_FMLE,5.2 [5.0-5.4],5.2,2021-06-21T18:45:26+02:00,NCD_CHOL_MEANTOTALCHOL_A
WPR,MNG,SEX_MLE,4.5 [4.2-4.8],4.5,2021-06-21T18:28:03+02:00,NCD_CHOL_MEANTOTALCHOL_A
EMR,AFG,SEX_FMLE,4.2 [3.6-4.8],4.2,2021-06-21T18:44:54+02:00,NCD_CHOL_MEANTOTALCHOL_A
AFR,COG,SEX_FMLE,4.3 [3.8-4.7],4.3,2021-06-21T18:46:05+02:00,NCD_CHOL_MEANTOTALCHOL_A
EUR,FRA,SEX_BTSX,5.2 [5.1-5.3],5.2,2021-06-21T19:03:24+02:00,NCD_CHOL_MEANTOTALCHOL_A
WPR,KIR,SEX_MLE,4.5 [4.2-4.7],4.5,2021-06-21T18:27:38+02:00,NCD_CHOL_MEANTOTALCHOL_A
AFR,CMR,SEX_MLE,3.9 [3.4-4.5],3.9,2021-06-21T18:26:36+02:00,NCD_CHOL_MEANTOTALCHOL_A
AFR,BDI,SEX_FMLE,3.8 [3.0-4.5],3.8,2021-06-21T18:45:22+02:00,NCD_CHOL_MEANTOTALCHOL_A
EUR,HRV,SEX_FMLE,5.4 [5.1-5.8],5.4,2021-06-21T18:46:09+02:00,NCD_CHOL_MEANTOTALCHOL_A
AFR,BEN,SEX_BTSX,4.0 [3.7-4.3],4.0,2021-06-21T19:01:51+02:00,NCD_CHOL_MEANTOTALCHOL_A
EMR,BHR,SEX_FMLE,5.0 [4.5-5.4],5.0,2021-06-21T18:45:08+02:00,NCD_CHOL_MEANTOTALCHOL_A
EUR,UKR,SEX_BTSX,5.0 [4.6-5.4],5.0,2021-06-21T19:04:00+02:00,NCD_CHOL_MEANTOTALCHOL_A
AFR,COG,SEX_FMLE,4.3 [3.8-4.8],4.3,2021-06-21T18:46:05+02:00,NCD_CHOL_MEANTOTALCHOL_A
AMR,BRA,SEX_BTSX,4.7 [4.6-4.9],4.7,2021-06-21T19:03:52+02:00,NCD_CHOL_MEANTOTALCHOL_A
EUR,MNE,SEX_FMLE,5.3 [4.9-5.8],5.3,2021-06-21T18:48:16+02:00,NCD_CHOL_MEANTOTALCHOL_A
EUR,ITA,SEX_FMLE,5.6 [5.4-5.9],5.6,2021-06-21T18:47:43+02:00,NCD_CHOL_MEANTOTALCHOL_A
AFR,AGO,SEX_BTSX,4.1 [3.7-4.5],4.1,2021-06-21T19:02:52+02:00,NCD_CHOL_MEANTOTALCHOL_A
EUR,ALB,SEX_MLE,5.2 [4.6-5.9],5.2,2021-06-21T18:26:02+02:00,NCD_CHOL_MEANTOTALCHOL_A
AMR,NIC,SEX_MLE,4.5 [4.1-4.9],4.5,2021-06-21T18:28:13+02:00,NCD_CHOL_MEANTOTALCHOL_A
WPR,NRU,SEX_BTSX,5.1 [5.0-5.3],5.1,2021-06-21T19:02:13+02:00,NCD_CHOL_MEANTOTALCHOL_A
EMR,OMN,SEX_FMLE,4.8 [4.4-5.1],4.8,2021-06-21T18:48:34+02:00,NCD_CHOL_MEANTOTALCHOL_A
EMR,DJI,SEX_BTSX,4.4 [4.0-4.9],4.4,2021-06-21T19:01:17+02:00,NCD_CHOL_MEANTOTALCHOL_A
EUR,AND,SEX_FMLE,5.0 [4.5-5.6],5.0,2021-06-21T18:44:59+02:00,NCD_CHOL_MEANTOTALCHOL_A
EUR,PRT,SEX_FMLE,5.1 [4.8-5.4],5.1,2021-06-21T18:48:43+02:00,NCD_CHOL_MEANTOTALCHOL_A
,EMR,SEX_MLE,4.5 [4.3-4.6],4.5,2021-06-21T17:36:36+02:00,NCD_CHOL_MEANTOTALCHOL_A
EUR,AZE,SEX_FMLE,4.6 [4.3-4.9],4.6,2021-06-21T18:45:06+02:00,NCD_CHOL_MEANTOTALCHOL_A
AFR,NER,SEX_BTSX,3.9 [3.5-4.3],3.9,2021-06-21T19:03:50+02:00,NCD_CHOL_MEANTOTALCHOL_A
EMR,QAT,SEX_FMLE,5.1 [4.8-5.4],5.1,2021-06-21T18:48:44+02:00,NCD_CHOL_MEANTOTALCHOL_A
WPR,NRU,SEX_MLE,4.6 [4.3-4.9],4.6,2021-06-21T18:28:09+02:00,NCD_CHOL_MEANTOTALCHOL_A
AMR,BRB,SEX_FMLE,4.5 [4.0-5.0],4.5,2021-06-21T18:45:09+02:00,NCD_CHOL_MEANTOTALCHOL_A
WPR,BRN,SEX_FMLE,4.9 [4.5-5.3],4.9,2021-06-21T18:45:20+02:00,NCD_CHOL_MEANTOTALCHOL_A
EUR,KGZ,SEX_FMLE,4.5 [4.0-5.0],4.5,2021-06-21T18:47:51+02:00,NCD_CHOL_MEANTOTALCHOL_A
AFR,KEN,SEX_FMLE,3.9 [3.2-4.5],3.9,2021-06-21T18:47:48+02:00,NCD_CHOL_MEANTOTALCHOL_A
AMR,NIC,SEX_FMLE,4.6 [4.3-4.9],4.6,2021-06-21T18:48:25+02:00,NCD_CHOL_MEANTOTALCHOL_A
,AFR,SEX_BTSX,3.9 [3.7-4.1],3.9,2021-06-21T17:36:20+02:00,NCD_CHOL_MEANTOTALCHOL_A
AFR,TZA,SEX_BTSX,4.1 [3.9-4.2],4.1,2021-06-21T19:02:27+02:00,NCD_CHOL_MEANTOTALCHOL_A
AMR,VCT,SEX_FMLE,4.5 [4.1-4.9],4.5,2021-06-21T18:48:49+02:00,NCD_CHOL_MEANTOTALCHOL_A
AFR,MWI,SEX_BTSX,3.6 [3.5-3.8],3.6,2021-06-21T19:03:33+02:00,NCD_CHOL_MEANTOTALCHOL_A
EUR,BIH,SEX_BTSX,4.7 [4.3-5.0],4.7,2021-06-21T19:04:05+02:00,NCD_CHOL_MEANTOTALCHOL_A
WPR,NRU,SEX_FMLE,5.0 [4.7-5.3],5.0,2021-06-21T18:48:21+02:00,NCD_CHOL_MEANTOTALCHOL_A
EMR,QAT,SEX_BTSX,4.7 [4.5-4.9],4.7,2021-06-21T19:03:29+02:00,NCD_CHOL_MEANTOTALCHOL_A
,WB_UMI,SEX_MLE,4.5 [4.5-4.6],4.5,2021-06-21T18:17:10+02:00,NCD_CHOL_MEANTOTALCHOL_A
WPR,BRN,SEX_BTSX,4.9 [4.5-5.2],4.9,2021-06-21T19:01:27+02:00,NCD_CHOL_MEANTOTALCHOL_A
AFR,ERI,SEX_FMLE,4.0 [3.6-4.4],4.0,2021-06-21T18:46:47+02:00,NCD_CHOL_MEANTOTALCHOL_A
EMR,ARE,SEX_FMLE,5.0 [4.5-5.4],5.0,2021-06-21T18:49:38+02:00,NCD_CHOL_MEANTOTALCHOL_A
AFR,GHA,SEX_BTSX,4.1 [3.8-4.4],4.1,2021-06-21T19:01:47+02:00,NCD_CHOL_MEANTOTALCHOL_A
AFR,NAM,SEX_FMLE,4.1 [3.8-4.4],4.1,2021-06-21T18:48:20+02:00,NCD_CHOL_MEANTOTALCHOL_A
AFR,LSO,SEX_FMLE,3.9 [3.4-4.3],3.9,2021-06-21T18:47:56+02:00,NCD_CHOL_MEANTOTALCHOL_A
EUR,ARM,SEX_BTSX,4.6 [4.3-4.9],4.6,2021-06-21T19:02:06+02:00,NCD_CHOL_MEANTOTALCHOL_A
AFR,SWZ,SEX_BTSX,3.9 [3.5-4.3],3.9,2021-06-21T19:01:25+02:00,NCD_CHOL_MEANTOTALCHOL_A
WPR,LAO,SEX_BTSX,4.3 [4.1-4.6],4.3,2021-06-21T19:03:20+02:00,NCD_CHOL_MEANTOTALCHOL_A
EMR,MAR,SEX_FMLE,4.6 [4.2-5.1],4.6,2021-06-21T18:48:17+02:00,NCD_CHOL_MEANTOTALCHOL_A
EUR,AZE,SEX_FMLE,4.7 [4.1-5.2],4.7,2021-06-21T18:45:05+02:00,NCD_CHOL_MEANTOTALCHOL_A
AMR,CHL,SEX_MLE,4.9 [4.7-5.1],4.9,2021-06-21T18:26:40+02:00,NCD_CHOL_MEANTOTALCHOL_A
WPR,COK,SEX_FMLE,5.0 [4.6-5.4],5.0,2021-06-21T18:46:06+02:00,NCD_CHOL_MEANTOTALCHOL_A
AFR,UGA,SEX_BTSX,3.9 [3.7-4.1],3.9,2021-06-21T19:03:22+02:00,NCD_CHOL_MEANTOTALCHOL_A
EUR,GBR,SEX_FMLE,5.6 [5.5-5.7],5.6,2021-06-21T18:49:39+02:00,NCD_CHOL_MEANTOTALCHOL_A
EUR,PRT,SEX_MLE,4.9 [4.5-5.2],4.9,2021-06-21T18:28:30+02:00,NCD_CHOL_MEANTOTALCHOL_A
WPR,SGP,SEX_FMLE,4.9 [4.7-5.0],4.9,2021-06-21T18:48:56+02:00,NCD_CHOL_MEANTOTALCHOL_A
EMR,SAU,SEX_MLE,4.6 [4.3-4.8],4.6,2021-06-21T18:28:40+02:00,NCD_CHOL_MEANTOTALCHOL_A
EUR,KAZ,SEX_FMLE,4.6 [4.2-5.0],4.6,2021-06-21T18:47:48+02:00,NCD_CHOL_MEANTOTALCHOL_A
SEAR,BTN,SEX_BTSX,4.3 [4.1-4.5],4.3,2021-06-21T19:03:14+02:00,NCD_CHOL_MEANTOTALCHOL_A
AMR,BRB,SEX_MLE,4.3 [3.8-4.7],4.3,2021-06-21T18:26:16+02:00,NCD_CHOL_MEANTOTALCHOL_A
EMR,EGY,SEX_FMLE,4.7 [4.5-5.0],4.7,2021-06-21T18:46:45+02:00,NCD_CHOL_MEANTOTALCHOL_A
EUR,AUT,SEX_BTSX,5.7 [5.5-5.8],5.7,2021-06-21T19:02:20+02:00,NCD_CHOL_MEANTOTALCHOL_A
AMR,LCA,SEX_BTSX,4.4 [4.1-4.7],4.4,2021-06-21T19:03:09+02:00,NCD_CHOL_MEANTOTALCHOL_A
WPR,SGP,SEX_BTSX,5.5 [5.2-5.8],5.5,2021-06-21T19:01:20+02:00,NCD_CHOL_MEANTOTALCHOL_A
AFR,TZA,SEX_MLE,4.0 [3.7-4.2],4.0,2021-06-21T18:29:07+02:00,NCD_CHOL_MEANTOTALCHOL_A
AMR,ATG,SEX_MLE,4.3 [3.9-4.8],4.3,2021-06-21T18:26:06+02:00,NCD_CHOL_MEANTOTALCHOL_A
EUR,FIN,SEX_BTSX,5.0 [4.9-5.1],5.0,2021-06-21T19:03:40+02:00,NCD_CHOL_MEANTOTALCHOL_A
EMR,JOR,SEX_MLE,4.8 [4.4-5.2],4.8,2021-06-21T18:27:34+02:00,NCD_CHOL_MEANTOTALCHOL_A
AFR,SYC,SEX_BTSX,5.1 [4.8-5.4],5.1,2021-06-21T19:01:20+02:00,NCD_CHOL_MEANTOTALCHOL_A
SEAR,BTN,SEX_FMLE,4.1 [3.5-4.6],4.1,2021-06-21T18:45:14+02:00,NCD_CHOL_MEANTOTALCHOL_A
